country_code,data,min,25-perc,50-perc,75-perc,max
IT,carbon-intensity,219.02932922655714,241.06031827515392,279.20291581108825,285.0085044490078,296.74620807665985
SE,carbon-intensity,3.15006160164271,3.765761464750169,4.293637919233403,4.8761379192334005,5.947180013689247
IT,cfe,42.203175906913124,45.728436002737865,47.600109514031416,53.14918035592058,57.42364818617387
SE,cfe,99.21393566050656,99.33800650239547,99.41132785763185,99.47249486652986,99.54097878165648
